"congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation"
117,"2021-01-03","House","OH",200,"LATTA, Robert E.","L000566","1956-04-18",8,8,23636,64.7118412046543,"Boomers"
118,"2023-01-03","House","OH",200,"LATTA, Robert E.","L000566","1956-04-18",9,9,24366,66.7104722792608,"Boomers"
111,"2009-01-03","House","NJ",200,"LANCE, Leonard","L000567","1952-06-25",1,1,20646,56.5256673511294,"Boomers"
112,"2011-01-03","House","NJ",200,"LANCE, Leonard","L000567","1952-06-25",2,2,21376,58.5242984257358,"Boomers"
113,"2013-01-03","House","NJ",200,"LANCE, Leonard","L000567","1952-06-25",3,3,22107,60.5256673511294,"Boomers"
114,"2015-01-03","House","NJ",200,"LANCE, Leonard","L000567","1952-06-25",4,4,22837,62.5242984257358,"Boomers"
115,"2017-01-03","House","NJ",200,"LANCE, Leonard","L000567","1952-06-25",5,5,23568,64.5256673511294,"Boomers"
111,"2009-01-03","House","NY",200,"LEE, Christopher John","L000568","1964-04-01",1,1,16348,44.7583846680356,"Boomers"
112,"2011-01-03","House","NY",200,"LEE, Christopher John","L000568","1964-04-01",2,2,17078,46.757015742642,"Boomers"
111,"2009-01-03","House","MO",200,"LUETKEMEYER, Blaine","L000569","1952-05-07",1,1,20695,56.6598220396988,"Boomers"
112,"2011-01-03","House","MO",200,"LUETKEMEYER, Blaine","L000569","1952-05-07",2,2,21425,58.6584531143053,"Boomers"
113,"2013-01-03","House","MO",200,"LUETKEMEYER, Blaine","L000569","1952-05-07",3,3,22156,60.6598220396988,"Boomers"
114,"2015-01-03","House","MO",200,"LUETKEMEYER, Blaine","L000569","1952-05-07",4,4,22886,62.6584531143053,"Boomers"
115,"2017-01-03","House","MO",200,"LUETKEMEYER, Blaine","L000569","1952-05-07",5,5,23617,64.6598220396988,"Boomers"
116,"2019-01-03","House","MO",200,"LUETKEMEYER, Blaine","L000569","1952-05-07",6,6,24347,66.6584531143053,"Boomers"
117,"2021-01-03","House","MO",200,"LUETKEMEYER, Blaine","L000569","1952-05-07",7,7,25078,68.6598220396988,"Boomers"
118,"2023-01-03","House","MO",200,"LUETKEMEYER, Blaine","L000569","1952-05-07",8,8,25808,70.6584531143053,"Boomers"
111,"2009-01-03","House","NM",100,"LUJÁN, Ben Ray","L000570","1972-06-07",1,1,13359,36.5749486652977,"Gen X"
112,"2011-01-03","House","NM",100,"LUJÁN, Ben Ray","L000570","1972-06-07",2,2,14089,38.5735797399042,"Gen X"
113,"2013-01-03","House","NM",100,"LUJÁN, Ben Ray","L000570","1972-06-07",3,3,14820,40.5749486652977,"Gen X"
114,"2015-01-03","House","NM",100,"LUJÁN, Ben Ray","L000570","1972-06-07",4,4,15550,42.5735797399042,"Gen X"
115,"2017-01-03","House","NM",100,"LUJÁN, Ben Ray","L000570","1972-06-07",5,5,16281,44.5749486652977,"Gen X"
116,"2019-01-03","House","NM",100,"LUJÁN, Ben Ray","L000570","1972-06-07",6,6,17011,46.5735797399042,"Gen X"
117,"2021-01-03","Senate","NM",100,"LUJÁN, Ben Ray","L000570","1972-06-07",7,1,17742,48.5749486652977,"Gen X"
118,"2023-01-03","Senate","NM",100,"LUJÁN, Ben Ray","L000570","1972-06-07",8,2,18472,50.5735797399042,"Gen X"
111,"2009-01-03","House","WY",200,"LUMMIS, Cynthia M.","L000571","1954-09-10",1,1,19839,54.3162217659138,"Boomers"
112,"2011-01-03","House","WY",200,"LUMMIS, Cynthia M.","L000571","1954-09-10",2,2,20569,56.3148528405202,"Boomers"
113,"2013-01-03","House","WY",200,"LUMMIS, Cynthia M.","L000571","1954-09-10",3,3,21300,58.3162217659138,"Boomers"
114,"2015-01-03","House","WY",200,"LUMMIS, Cynthia M.","L000571","1954-09-10",4,4,22030,60.3148528405202,"Boomers"
117,"2021-01-03","Senate","WY",200,"LUMMIS, Cynthia M.","L000571","1954-09-10",5,1,24222,66.3162217659138,"Boomers"
118,"2023-01-03","Senate","WY",200,"LUMMIS, Cynthia M.","L000571","1954-09-10",6,2,24952,68.3148528405202,"Boomers"
111,"2009-01-03","Senate","FL",200,"LEMIEUX, George S.","L000572","1969-05-21",1,1,14472,39.6221765913758,"Gen X"
112,"2011-01-03","House","ID",200,"LABRADOR, Raúl R.","L000573","1967-12-08",1,1,15732,43.0718685831622,"Gen X"
113,"2013-01-03","House","ID",200,"LABRADOR, Raúl R.","L000573","1967-12-08",2,2,16463,45.0732375085558,"Gen X"
114,"2015-01-03","House","ID",200,"LABRADOR, Raúl R.","L000573","1967-12-08",3,3,17193,47.0718685831622,"Gen X"
115,"2017-01-03","House","ID",200,"LABRADOR, Raúl R.","L000573","1967-12-08",4,4,17924,49.0732375085558,"Gen X"
112,"2011-01-03","House","LA",200,"LANDRY, Jeff","L000574","1970-12-23",1,1,14621,40.0301163586585,"Gen X"
112,"2011-01-03","House","OK",200,"LANKFORD, James","L000575","1968-03-04",1,1,15645,42.8336755646817,"Gen X"
113,"2013-01-03","House","OK",200,"LANKFORD, James","L000575","1968-03-04",2,2,16376,44.8350444900753,"Gen X"
114,"2015-01-03","Senate","OK",200,"LANKFORD, James","L000575","1968-03-04",3,1,17106,46.8336755646817,"Gen X"
115,"2017-01-03","Senate","OK",200,"LANKFORD, James","L000575","1968-03-04",4,2,17837,48.8350444900753,"Gen X"
116,"2019-01-03","Senate","OK",200,"LANKFORD, James","L000575","1968-03-04",5,3,18567,50.8336755646817,"Gen X"
117,"2021-01-03","Senate","OK",200,"LANKFORD, James","L000575","1968-03-04",6,4,19298,52.8350444900753,"Gen X"
118,"2023-01-03","Senate","OK",200,"LANKFORD, James","L000575","1968-03-04",7,5,20028,54.8336755646817,"Gen X"
112,"2011-01-03","House","MO",200,"LONG, Billy","L000576","1955-08-11",1,1,20234,55.3976728268309,"Boomers"
113,"2013-01-03","House","MO",200,"LONG, Billy","L000576","1955-08-11",2,2,20965,57.3990417522245,"Boomers"
114,"2015-01-03","House","MO",200,"LONG, Billy","L000576","1955-08-11",3,3,21695,59.3976728268309,"Boomers"
115,"2017-01-03","House","MO",200,"LONG, Billy","L000576","1955-08-11",4,4,22426,61.3990417522245,"Boomers"
116,"2019-01-03","House","MO",200,"LONG, Billy","L000576","1955-08-11",5,5,23156,63.3976728268309,"Boomers"
117,"2021-01-03","House","MO",200,"LONG, Billy","L000576","1955-08-11",6,6,23887,65.3990417522245,"Boomers"
112,"2011-01-03","Senate","UT",200,"LEE, Mike","L000577","1971-06-04",1,1,14458,39.5838466803559,"Gen X"
113,"2013-01-03","Senate","UT",200,"LEE, Mike","L000577","1971-06-04",2,2,15189,41.5852156057495,"Gen X"
114,"2015-01-03","Senate","UT",200,"LEE, Mike","L000577","1971-06-04",3,3,15919,43.5838466803559,"Gen X"
115,"2017-01-03","Senate","UT",200,"LEE, Mike","L000577","1971-06-04",4,4,16650,45.5852156057495,"Gen X"
116,"2019-01-03","Senate","UT",200,"LEE, Mike","L000577","1971-06-04",5,5,17380,47.5838466803559,"Gen X"
117,"2021-01-03","Senate","UT",200,"LEE, Mike","L000577","1971-06-04",6,6,18111,49.5852156057495,"Gen X"
118,"2023-01-03","Senate","UT",200,"LEE, Mike","L000577","1971-06-04",7,7,18841,51.5838466803559,"Gen X"
113,"2013-01-03","House","CA",200,"LaMALFA, Doug","L000578","1960-07-02",1,1,19178,52.5065023956194,"Boomers"
114,"2015-01-03","House","CA",200,"LaMALFA, Doug","L000578","1960-07-02",2,2,19908,54.5051334702259,"Boomers"
115,"2017-01-03","House","CA",200,"LaMALFA, Doug","L000578","1960-07-02",3,3,20639,56.5065023956194,"Boomers"
116,"2019-01-03","House","CA",200,"LaMALFA, Doug","L000578","1960-07-02",4,4,21369,58.5051334702259,"Boomers"
117,"2021-01-03","House","CA",200,"LaMALFA, Doug","L000578","1960-07-02",5,5,22100,60.5065023956194,"Boomers"
118,"2023-01-03","House","CA",200,"LaMALFA, Doug","L000578","1960-07-02",6,6,22830,62.5051334702259,"Boomers"
113,"2013-01-03","House","CA",100,"LOWENTHAL, Alan","L000579","1941-03-08",1,1,26234,71.8247775496235,"Silent"
114,"2015-01-03","House","CA",100,"LOWENTHAL, Alan","L000579","1941-03-08",2,2,26964,73.82340862423,"Silent"
115,"2017-01-03","House","CA",100,"LOWENTHAL, Alan","L000579","1941-03-08",3,3,27695,75.8247775496235,"Silent"
116,"2019-01-03","House","CA",100,"LOWENTHAL, Alan","L000579","1941-03-08",4,4,28425,77.82340862423,"Silent"
117,"2021-01-03","House","CA",100,"LOWENTHAL, Alan","L000579","1941-03-08",5,5,29156,79.8247775496235,"Silent"
113,"2013-01-03","House","NM",100,"LUJAN GRISHAM, Michelle","L000580","1959-10-24",1,1,19430,53.1964407939767,"Boomers"
114,"2015-01-03","House","NM",100,"LUJAN GRISHAM, Michelle","L000580","1959-10-24",2,2,20160,55.1950718685832,"Boomers"
115,"2017-01-03","House","NM",100,"LUJAN GRISHAM, Michelle","L000580","1959-10-24",3,3,20891,57.1964407939767,"Boomers"
114,"2015-01-03","House","MI",100,"LAWRENCE, Brenda L","L000581","1954-10-18",1,1,21992,60.2108145106092,"Boomers"
115,"2017-01-03","House","MI",100,"LAWRENCE, Brenda L","L000581","1954-10-18",2,2,22723,62.2121834360027,"Boomers"
116,"2019-01-03","House","MI",100,"LAWRENCE, Brenda L","L000581","1954-10-18",3,3,23453,64.2108145106092,"Boomers"
117,"2021-01-03","House","MI",100,"LAWRENCE, Brenda L","L000581","1954-10-18",4,4,24184,66.2121834360027,"Boomers"
114,"2015-01-03","House","CA",100,"LIEU, Ted","L000582","1969-03-29",1,1,16716,45.7659137577002,"Gen X"
115,"2017-01-03","House","CA",100,"LIEU, Ted","L000582","1969-03-29",2,2,17447,47.7672826830938,"Gen X"
116,"2019-01-03","House","CA",100,"LIEU, Ted","L000582","1969-03-29",3,3,18177,49.7659137577002,"Gen X"
117,"2021-01-03","House","CA",100,"LIEU, Ted","L000582","1969-03-29",4,4,18908,51.7672826830938,"Gen X"
118,"2023-01-03","House","CA",100,"LIEU, Ted","L000582","1969-03-29",5,5,19638,53.7659137577002,"Gen X"
114,"2015-01-03","House","GA",200,"LOUDERMILK, Barry D.","L000583","1963-12-22",1,1,18640,51.0335386721424,"Boomers"
115,"2017-01-03","House","GA",200,"LOUDERMILK, Barry D.","L000583","1963-12-22",2,2,19371,53.0349075975359,"Boomers"
116,"2019-01-03","House","GA",200,"LOUDERMILK, Barry D.","L000583","1963-12-22",3,3,20101,55.0335386721424,"Boomers"
117,"2021-01-03","House","GA",200,"LOUDERMILK, Barry D.","L000583","1963-12-22",4,4,20832,57.0349075975359,"Boomers"
118,"2023-01-03","House","GA",200,"LOUDERMILK, Barry D.","L000583","1963-12-22",5,5,21562,59.0335386721424,"Boomers"
114,"2015-01-03","House","UT",200,"LOVE, Ludmya Bourdeau (Mia)","L000584","1975-12-06",1,1,14273,39.0773442847365,"Gen X"
115,"2017-01-03","House","UT",200,"LOVE, Ludmya Bourdeau (Mia)","L000584","1975-12-06",2,2,15004,41.07871321013,"Gen X"
114,"2015-01-03","House","IL",200,"LaHOOD, Darin","L000585","1968-07-05",1,1,16983,46.4969199178645,"Gen X"
115,"2017-01-03","House","IL",200,"LaHOOD, Darin","L000585","1968-07-05",2,2,17714,48.498288843258,"Gen X"
116,"2019-01-03","House","IL",200,"LaHOOD, Darin","L000585","1968-07-05",3,3,18444,50.4969199178645,"Gen X"
117,"2021-01-03","House","IL",200,"LaHOOD, Darin","L000585","1968-07-05",4,4,19175,52.498288843258,"Gen X"
118,"2023-01-03","House","IL",200,"LaHOOD, Darin","L000585","1968-07-05",5,5,19905,54.4969199178645,"Gen X"
115,"2017-01-03","House","FL",100,"LAWSON, Alfred Jr.","L000586","1948-09-23",1,1,24939,68.2792607802875,"Boomers"
116,"2019-01-03","House","FL",100,"LAWSON, Alfred Jr.","L000586","1948-09-23",2,2,25669,70.2778918548939,"Boomers"
117,"2021-01-03","House","FL",100,"LAWSON, Alfred Jr.","L000586","1948-09-23",3,3,26400,72.2792607802875,"Boomers"
115,"2017-01-03","House","MN",200,"LEWIS, Jason Mark","L000587","1955-09-23",1,1,22383,61.2813141683778,"Boomers"
115,"2017-01-03","House","PA",100,"LAMB, Conor","L000588","1984-06-27",1,1,11878,32.5201916495551,"Millennial"
116,"2019-01-03","House","PA",100,"LAMB, Conor","L000588","1984-06-27",2,2,12608,34.5188227241615,"Millennial"
117,"2021-01-03","House","PA",100,"LAMB, Conor","L000588","1984-06-27",3,3,13339,36.5201916495551,"Millennial"
115,"2017-01-03","House","AZ",200,"LESKO, Debbie","L000589","1958-11-14",1,1,21235,58.1382614647502,"Boomers"
116,"2019-01-03","House","AZ",200,"LESKO, Debbie","L000589","1958-11-14",2,2,21965,60.1368925393566,"Boomers"
117,"2021-01-03","House","AZ",200,"LESKO, Debbie","L000589","1958-11-14",3,3,22696,62.1382614647502,"Boomers"
118,"2023-01-03","House","AZ",200,"LESKO, Debbie","L000589","1958-11-14",4,4,23426,64.1368925393566,"Boomers"
116,"2019-01-03","House","NV",100,"LEE, Susie","L000590","1966-11-07",1,1,19050,52.1560574948665,"Gen X"
117,"2021-01-03","House","NV",100,"LEE, Susie","L000590","1966-11-07",2,2,19781,54.1574264202601,"Gen X"
118,"2023-01-03","House","NV",100,"LEE, Susie","L000590","1966-11-07",3,3,20511,56.1560574948665,"Gen X"
116,"2019-01-03","House","VA",100,"LURIA, Elaine","L000591","1975-08-15",1,1,15847,43.3867214236824,"Gen X"
117,"2021-01-03","House","VA",100,"LURIA, Elaine","L000591","1975-08-15",2,2,16578,45.388090349076,"Gen X"
116,"2019-01-03","House","MI",100,"LEVIN, Andy","L000592","1960-08-10",1,1,21330,58.3983572895277,"Boomers"
117,"2021-01-03","House","MI",100,"LEVIN, Andy","L000592","1960-08-10",2,2,22061,60.3997262149213,"Boomers"
116,"2019-01-03","House","CA",100,"LEVIN, Mike","L000593","1978-10-28",1,1,14677,40.1834360027378,"Gen X"
117,"2021-01-03","House","CA",100,"LEVIN, Mike","L000593","1978-10-28",2,2,15408,42.1848049281314,"Gen X"
118,"2023-01-03","House","CA",100,"LEVIN, Mike","L000593","1978-10-28",3,3,16138,44.1834360027378,"Gen X"
116,"2019-01-03","Senate","GA",200,"LOEFFLER, Kelly","L000594","1970-11-27",1,1,17569,48.1013004791239,"Gen X"
117,"2021-01-03","Senate","GA",200,"LOEFFLER, Kelly","L000594","1970-11-27",2,2,18300,50.1026694045175,"Gen X"
117,"2021-01-03","House","LA",200,"LETLOW, Julia","L000595","1981-03-16",1,1,14538,39.8028747433265,"Millennial"
118,"2023-01-03","House","LA",200,"LETLOW, Julia","L000595","1981-03-16",2,2,15268,41.8015058179329,"Millennial"
118,"2023-01-03","House","FL",200,"LUNA, Anna","L000596","1989-05-06",1,1,12295,33.6618754277892,"Millennial"
118,"2023-01-03","House","FL",200,"LEE, Laurel","L000597","1974-03-26",1,1,17815,48.7748117727584,"Gen X"
118,"2023-01-03","House","NY",200,"LALOTA, Nicholas","L000598","1978-06-23",1,1,16265,44.5311430527036,"Gen X"
118,"2023-01-03","House","NY",200,"LAWLER, Michael","L000599","1986-09-09",1,1,13265,36.3175906913073,"Millennial"
118,"2023-01-03","House","NY",200,"LANGWORTHY, Nick","L000600","1981-02-27",1,1,15285,41.8480492813142,"Millennial"
118,"2023-01-03","House","OH",100,"LANDSMAN, Greg","L000601","1976-12-04",1,1,16831,46.0807665982204,"Gen X"
118,"2023-01-03","House","PA",100,"LEE, Summer","L000602","1987-11-26",1,1,12822,35.1047227926078,"Millennial"
118,"2023-01-03","House","TX",200,"LUTTRELL, Morgan","L000603","1975-11-07",1,1,17224,47.1567419575633,"Gen X"
108,"2003-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",6,6,20772,56.870636550308,"Boomers"
109,"2005-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",7,7,21503,58.8720054757016,"Boomers"
110,"2007-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",8,8,22233,60.870636550308,"Boomers"
111,"2009-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",9,9,22964,62.8720054757016,"Boomers"
112,"2011-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",10,10,23694,64.870636550308,"Boomers"
113,"2013-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",11,11,24425,66.8720054757016,"Boomers"
114,"2015-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",12,12,25155,68.870636550308,"Boomers"
115,"2017-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",13,13,25886,70.8720054757016,"Boomers"
116,"2019-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",14,14,26616,72.870636550308,"Boomers"
117,"2021-01-03","House","NY",100,"MALONEY, Carolyn Bosher","M000087","1946-02-19",15,15,27347,74.8720054757016,"Boomers"
108,"2003-01-03","House","MA",100,"MARKEY, Edward John","M000133","1946-07-11",15,15,20630,56.4818617385353,"Boomers"
109,"2005-01-03","House","MA",100,"MARKEY, Edward John","M000133","1946-07-11",16,16,21361,58.4832306639288,"Boomers"
110,"2007-01-03","House","MA",100,"MARKEY, Edward John","M000133","1946-07-11",17,17,22091,60.4818617385353,"Boomers"
111,"2009-01-03","House","MA",100,"MARKEY, Edward John","M000133","1946-07-11",18,18,22822,62.4832306639288,"Boomers"
112,"2011-01-03","House","MA",100,"MARKEY, Edward John","M000133","1946-07-11",19,19,23552,64.4818617385352,"Boomers"
113,"2013-01-03","Senate","MA",100,"MARKEY, Edward John","M000133","1946-07-11",20,1,24283,66.4832306639288,"Boomers"
114,"2015-01-03","Senate","MA",100,"MARKEY, Edward John","M000133","1946-07-11",21,2,25013,68.4818617385352,"Boomers"
115,"2017-01-03","Senate","MA",100,"MARKEY, Edward John","M000133","1946-07-11",22,3,25744,70.4832306639288,"Boomers"
116,"2019-01-03","Senate","MA",100,"MARKEY, Edward John","M000133","1946-07-11",23,4,26474,72.4818617385352,"Boomers"
117,"2021-01-03","Senate","MA",100,"MARKEY, Edward John","M000133","1946-07-11",24,5,27205,74.4832306639288,"Boomers"
118,"2023-01-03","Senate","MA",100,"MARKEY, Edward John","M000133","1946-07-11",25,6,27935,76.4818617385352,"Boomers"
117,"2021-01-03","House","SC",200,"MACE, Nancy","M000194","1977-12-04",1,1,15736,43.0828199863107,"Gen X"
118,"2023-01-03","House","SC",200,"MACE, Nancy","M000194","1977-12-04",2,2,16466,45.0814510609172,"Gen X"
108,"2003-01-03","House","CA",100,"MATSUI, Robert T.","M000249","1941-09-17",13,13,22388,61.2950034223135,"Silent"
108,"2003-01-03","Senate","AZ",200,"McCAIN, John Sidney, III","M000303","1936-08-29",11,9,24233,66.3463381245722,"Silent"
109,"2005-01-03","Senate","AZ",200,"McCAIN, John Sidney, III","M000303","1936-08-29",12,10,24964,68.3477070499658,"Silent"
110,"2007-01-03","Senate","AZ",200,"McCAIN, John Sidney, III","M000303","1936-08-29",13,11,25694,70.3463381245722,"Silent"
111,"2009-01-03","Senate","AZ",200,"McCAIN, John Sidney, III","M000303","1936-08-29",14,12,26425,72.3477070499658,"Silent"
112,"2011-01-03","Senate","AZ",200,"McCAIN, John Sidney, III","M000303","1936-08-29",15,13,27155,74.3463381245722,"Silent"
113,"2013-01-03","Senate","AZ",200,"McCAIN, John Sidney, III","M000303","1936-08-29",16,14,27886,76.3477070499658,"Silent"
114,"2015-01-03","Senate","AZ",200,"McCAIN, John Sidney, III","M000303","1936-08-29",17,15,28616,78.3463381245722,"Silent"
115,"2017-01-03","Senate","AZ",200,"McCAIN, John Sidney, III","M000303","1936-08-29",18,16,29347,80.3477070499658,"Silent"
108,"2003-01-03","House","NY",100,"McCARTHY, Carolyn","M000309","1944-01-05",4,4,21548,58.9952087611225,"Silent"
109,"2005-01-03","House","NY",100,"McCARTHY, Carolyn","M000309","1944-01-05",5,5,22279,60.9965776865161,"Silent"
110,"2007-01-03","House","NY",100,"McCARTHY, Carolyn","M000309","1944-01-05",6,6,23009,62.9952087611225,"Silent"
111,"2009-01-03","House","NY",100,"McCARTHY, Carolyn","M000309","1944-01-05",7,7,23740,64.9965776865161,"Silent"
112,"2011-01-03","House","NY",100,"McCARTHY, Carolyn","M000309","1944-01-05",8,8,24470,66.9952087611225,"Silent"
113,"2013-01-03","House","NY",100,"McCARTHY, Carolyn","M000309","1944-01-05",9,9,25201,68.9965776865161,"Silent"
108,"2003-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",4,4,15750,43.1211498973306,"Boomers"
109,"2005-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",5,5,16481,45.1225188227242,"Boomers"
110,"2007-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",6,6,17211,47.1211498973306,"Boomers"
111,"2009-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",7,7,17942,49.1225188227242,"Boomers"
112,"2011-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",8,8,18672,51.1211498973306,"Boomers"
113,"2013-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",9,9,19403,53.1225188227242,"Boomers"
114,"2015-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",10,10,20133,55.1211498973306,"Boomers"
115,"2017-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",11,11,20864,57.1225188227242,"Boomers"
116,"2019-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",12,12,21594,59.1211498973306,"Boomers"
117,"2021-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",13,13,22325,61.1225188227242,"Boomers"
118,"2023-01-03","House","MA",100,"McGOVERN, James P.","M000312","1959-11-20",14,14,23055,63.1211498973306,"Boomers"
108,"2003-01-03","House","MO",100,"McCARTHY, Karen","M000316","1947-03-18",5,5,20380,55.7973990417522,"Boomers"
117,"2021-01-03","House","NY",200,"MALLIOTAKIS, Nicole","M000317","1980-11-11",1,1,14663,40.145106091718,"Gen X"
118,"2023-01-03","House","NY",200,"MALLIOTAKIS, Nicole","M000317","1980-11-11",2,2,15393,42.1437371663244,"Gen X"
108,"2003-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",10,10,22232,60.8678986995209,"Silent"
109,"2005-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",11,11,22963,62.8692676249144,"Silent"
110,"2007-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",12,12,23693,64.8678986995209,"Silent"
111,"2009-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",13,13,24424,66.8692676249144,"Silent"
112,"2011-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",14,14,25154,68.8678986995209,"Silent"
113,"2013-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",15,15,25885,70.8692676249144,"Silent"
114,"2015-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",16,16,26615,72.8678986995209,"Silent"
115,"2017-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",17,17,27346,74.8692676249144,"Silent"
116,"2019-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",18,18,28076,76.8678986995209,"Silent"
117,"2021-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",19,19,28807,78.8692676249144,"Silent"
118,"2023-01-03","Senate","KY",200,"McCONNELL, Addison Mitchell (Mitch)","M000355","1942-02-20",20,20,29537,80.8678986995209,"Silent"
108,"2003-01-03","House","LA",200,"McCRERY, James O., III","M000388","1949-09-18",9,9,19465,53.2922655715264,"Boomers"
109,"2005-01-03","House","LA",200,"McCRERY, James O., III","M000388","1949-09-18",10,10,20196,55.2936344969199,"Boomers"
110,"2007-01-03","House","LA",200,"McCRERY, James O., III","M000388","1949-09-18",11,11,20926,57.2922655715264,"Boomers"
108,"2003-01-03","House","WA",100,"McDERMOTT, James A.","M000404","1936-12-28",8,8,24112,66.0150581793292,"Silent"
109,"2005-01-03","House","WA",100,"McDERMOTT, James A.","M000404","1936-12-28",9,9,24843,68.0164271047228,"Silent"
110,"2007-01-03","House","WA",100,"McDERMOTT, James A.","M000404","1936-12-28",10,10,25573,70.0150581793292,"Silent"
111,"2009-01-03","House","WA",100,"McDERMOTT, James A.","M000404","1936-12-28",11,11,26304,72.0164271047228,"Silent"
112,"2011-01-03","House","WA",100,"McDERMOTT, James A.","M000404","1936-12-28",12,12,27034,74.0150581793292,"Silent"
113,"2013-01-03","House","WA",100,"McDERMOTT, James A.","M000404","1936-12-28",13,13,27765,76.0164271047228,"Silent"
114,"2015-01-03","House","WA",100,"McDERMOTT, James A.","M000404","1936-12-28",14,14,28495,78.0150581793292,"Silent"
108,"2003-01-03","House","NY",200,"McHUGH, John Michael","M000472","1948-09-29",6,6,19819,54.2614647501711,"Boomers"
109,"2005-01-03","House","NY",200,"McHUGH, John Michael","M000472","1948-09-29",7,7,20550,56.2628336755647,"Boomers"
110,"2007-01-03","House","NY",200,"McHUGH, John Michael","M000472","1948-09-29",8,8,21280,58.2614647501711,"Boomers"
111,"2009-01-03","House","NY",200,"McHUGH, John Michael","M000472","1948-09-29",9,9,22011,60.2628336755647,"Boomers"
108,"2003-01-03","House","CO",200,"McINNIS, Scott","M000477","1953-05-09",6,6,18136,49.6536618754278,"Boomers"
108,"2003-01-03","House","NC",100,"McINTYRE, Mike","M000485","1956-08-06",4,4,16951,46.4093086926762,"Boomers"
109,"2005-01-03","House","NC",100,"McINTYRE, Mike","M000485","1956-08-06",5,5,17682,48.4106776180698,"Boomers"
110,"2007-01-03","House","NC",100,"McINTYRE, Mike","M000485","1956-08-06",6,6,18412,50.4093086926762,"Boomers"
111,"2009-01-03","House","NC",100,"McINTYRE, Mike","M000485","1956-08-06",7,7,19143,52.4106776180698,"Boomers"
112,"2011-01-03","House","NC",100,"McINTYRE, Mike","M000485","1956-08-06",8,8,19873,54.4093086926762,"Boomers"
113,"2013-01-03","House","NC",100,"McINTYRE, Mike","M000485","1956-08-06",9,9,20604,56.4106776180698,"Boomers"
108,"2003-01-03","House","CA",200,"McKEON, Howard P. (Buck)","M000508","1938-09-09",6,6,23492,64.3175906913073,"Silent"
109,"2005-01-03","House","CA",200,"McKEON, Howard P. (Buck)","M000508","1938-09-09",7,7,24223,66.3189596167009,"Silent"
110,"2007-01-03","House","CA",200,"McKEON, Howard P. (Buck)","M000508","1938-09-09",8,8,24953,68.3175906913073,"Silent"
111,"2009-01-03","House","CA",200,"McKEON, Howard P. (Buck)","M000508","1938-09-09",9,9,25684,70.3189596167009,"Silent"
112,"2011-01-03","House","CA",200,"McKEON, Howard P. (Buck)","M000508","1938-09-09",10,10,26414,72.3175906913073,"Silent"
113,"2013-01-03","House","CA",200,"McKEON, Howard P. (Buck)","M000508","1938-09-09",11,11,27145,74.3189596167009,"Silent"
109,"2005-01-03","House","GA",100,"McKINNEY, Cynthia Ann","M000523","1955-03-17",6,6,18190,49.8015058179329,"Boomers"
108,"2003-01-03","House","NY",100,"McNULTY, Michael Robert","M000590","1947-09-16",8,8,20198,55.2991101984942,"Boomers"
109,"2005-01-03","House","NY",100,"McNULTY, Michael Robert","M000590","1947-09-16",9,9,20929,57.3004791238877,"Boomers"
